0,3629
0.6,3634
1.21,3635
1.82,3639
2.43,3632
3.04,3647
3.64,3637
4.25,3658
4.86,3654
5.47,3658
6.08,3664
6.68,3659
7.29,3675
7.9,3678
8.51,3682
9.12,3701
9.72,3704
10.33,3713
10.94,3717
11.55,3736
12.16,3736
12.77,3736
13.37,3760
13.98,3765
14.59,3789
15.2,3795
15.81,3793
16.41,3807
17.02,3821
17.63,3838
18.24,3860
18.85,3877
19.45,3886
20.06,3898
20.67,3911
21.28,3946
21.89,3955
22.5,3991
23.1,3993
23.71,4016
24.32,4022
24.93,4060
25.54,4058
26.14,4106
26.75,4132
27.36,4152
27.97,4159
28.58,4194
29.18,4233
29.79,4253
30.4,4279
31.01,4319
31.62,4343
32.22,4368
32.83,4403
33.44,4429
34.05,4480
34.66,4501
35.27,4416
35.87,4346
36.48,4307
37.09,4249
37.7,4170
38.31,4137
38.91,4081
39.52,4006
40.13,3967
40.74,3930
41.35,3877
41.95,3830
42.56,3787
43.17,3747
43.78,3699
44.39,3663
45,3634
45,3591
45.6,3557
46.21,3521
46.82,3492
47.43,3448
48.04,3424
48.64,3394
49.25,3365
49.86,3345
50.47,3309
51.08,3285
51.68,3264
52.29,3220
52.9,3208
53.51,3177
54.12,3155
54.72,3126
55.33,3108
55.94,3085
56.55,3058
57.16,3048
57.77,3026
58.37,3000
58.98,2997
59.59,2969
60.2,2960
60.81,2943
61.41,2922
62.02,2901
62.63,2877
63.24,2873
63.85,2864
64.45,2844
65.06,2841
65.67,2816
66.28,2804
66.89,2791
67.5,2790
68.1,2768
68.71,2758
69.32,2746
69.93,2742
70.54,2734
71.14,2728
71.75,2711
72.36,2705
72.97,2699
73.58,2682
74.18,2683
74.79,2673
75.4,2668
76.01,2661
76.62,2648
77.22,2652
77.83,2641
78.44,2645
79.05,2634
79.66,2630
80.27,2626
80.87,2625
81.48,2618
82.09,2613
82.7,2612
83.31,2611
83.91,2612
84.52,2601
85.13,2602
85.74,2600
86.35,2601
86.95,2601
87.56,2598
88.17,2595
88.78,2598
89.39,2592
90,2604
90.6,2596
91.21,2602
91.82,2603
92.43,2601
93.04,2608
93.64,2612
94.25,2617
94.86,2614
95.47,2616
96.08,2623
96.68,2621
97.29,2627
97.9,2637
98.51,2646
99.12,2642
99.72,2651
100.33,2655
100.94,2663
101.55,2675
102.16,2672
102.77,2681
103.37,2687
103.98,2704
104.59,2703
105.2,2714
105.81,2725
106.41,2735
107.02,2742
107.63,2750
108.24,2758
108.85,2773
109.45,2779
110.06,2787
110.67,2804
111.28,2813
111.89,2826
112.5,2851
113.1,2858
113.71,2875
114.32,2886
114.93,2900
115.54,2923
116.14,2940
116.75,2958
117.36,2965
117.97,2978
118.58,3005
119.18,3028
119.79,3025
120.4,3005
121.01,3008
121.62,3004
122.22,3007
122.83,2949
123.44,2905
124.05,2852
124.66,2823
125.27,2760
125.87,2738
126.48,2685
127.09,2657
127.7,2626
128.31,2586
128.91,2546
129.52,2521
130.13,2486
130.74,2452
131.35,2428
131.95,2396
132.56,2369
133.17,2344
133.78,2319
134.39,2292
135,2273
135.6,2240
136.21,2227
136.82,2210
137.43,2183
138.04,2168
138.64,2145
139.25,2123
139.86,2105
140.47,2091
141.08,2077
141.68,2053
142.29,2039
142.9,2020
143.51,2007
144.12,1992
144.72,1975
145.33,1960
145.94,1951
146.55,1935
147.16,1923
147.77,1909
148.37,1898
148.98,1884
149.59,1874
150.2,1855
150.81,1852
151.41,1835
152.02,1828
152.63,1820
153.24,1806
153.85,1799
154.45,1790
155.06,1783
155.67,1772
156.28,1765
156.89,1756
157.5,1749
158.1,1735
158.71,1733
159.32,1724
159.93,1721
160.54,1719
161.14,1706
161.75,1697
162.36,1692
162.97,1688
163.58,1681
164.18,1678
164.79,1675
165.4,1668
166.01,1664
166.62,1663
167.22,1662
167.83,1653
168.44,1648
169.05,1647
169.66,1648
170.27,1639
170.87,1642
171.48,1636
172.09,1636
172.7,1634
173.31,1633
173.91,1629
174.52,1629
175.13,1628
175.74,1627
176.35,1626
176.95,1625
177.56,1619
178.17,1626
178.78,1625
180,1625
180.6,1622
181.21,1623
181.82,1625
182.43,1628
183.04,1626
183.64,1630
184.25,1632
184.86,1633
185.47,1636
186.08,1636
186.68,1639
187.29,1643
187.9,1644
188.51,1649
189.12,1651
189.72,1656
190.33,1657
190.94,1665
191.55,1670
192.16,1671
192.77,1677
193.37,1682
193.98,1688
194.59,1689
195.2,1696
195.81,1704
196.41,1709
197.02,1714
197.63,1722
198.24,1727
198.85,1736
199.45,1747
200.06,1751
200.67,1761
201.28,1772
201.89,1781
202.5,1790
203.1,1796
203.71,1805
204.32,1814
204.93,1826
205.54,1831
206.14,1841
206.75,1855
207.36,1863
207.97,1875
208.58,1888
209.18,1899
209.79,1915
210.4,1927
211.01,1943
211.62,1953
212.22,1963
212.83,1985
213.44,2000
214.05,2011
214.66,2031
215.27,2044
215.87,2058
216.48,2072
217.09,2094
217.7,2110
218.31,2122
218.91,2144
219.52,2172
220.13,2187
220.74,2211
221.35,2230
221.95,2254
222.56,2278
223.17,2300
223.78,2321
224.39,2354
225,2364
225.6,2365
226.21,2362
226.82,2366
227.43,2390
228.04,2406
228.64,2477
229.25,2575
229.86,2617
230.47,2644
231.08,2646
231.68,2636
232.29,2625
232.9,2617
233.51,2590
234.12,2568
234.72,2548
235.33,2515
235.94,2507
236.55,2503
237.16,2495
237.77,2486
245.67,2582
246.28,2559
248.1,2601
248.71,2575
249.32,2577
249.93,1942
267.56,2462
268.17,2465
268.78,2415
269.39,2419
270,2427
270.6,2354
271.21,2360
271.82,2361
286.41,1660
287.02,23177
287.63,2515
288.24,2533
300.4,1248
301.01,5526
302.22,2883
302.83,3055
303.44,2961
315,3771
316.21,3776
322.29,4376
322.9,4279
323.51,4132
324.12,4018
324.72,3892
325.33,3924
325.94,4000
326.55,4087
327.16,4148
327.77,4224
328.37,4217
328.98,4174
329.59,4159
330.2,4135
330.81,4122
331.41,4087
332.02,4053
332.63,4062
333.24,4029
333.85,4002
334.45,3987
335.06,3957
335.67,3936
336.28,3919
337.5,3919
338.1,3890
338.71,3875
339.32,3864
339.93,3851
340.54,3830
341.14,3807
341.75,3809
342.36,3791
342.97,3783
343.58,3769
344.18,3763
344.79,3754
345.4,3735
346.01,3724
346.62,3719
347.22,3710
347.83,3708
348.44,3710
349.05,3683
349.66,3682
350.27,3671
350.87,3664
351.48,3654
352.09,3661
352.7,3659
353.31,3639
353.91,3640
354.52,3642
355.13,3637
355.74,3634
356.35,3629
356.95,3617
357.56,3630
358.17,3624
358.78,3627
0,3634
0.62,3632
1.25,3642
1.87,3640
2.5,3640
3.12,3647
3.75,3634
4.37,3646
5,3658
5.62,3659
6.25,3661
6.87,3663
7.5,3685
8.12,3680
8.75,3682
9.37,3697
10,3715
10.62,3711
11.25,3726
11.87,3736
12.5,3738
13.12,3767
13.75,3762
14.37,3771
15,3782
15.62,3798
16.25,3819
16.87,3827
17.5,3836
18.12,3864
18.75,3869
19.37,3879
20,3898
20.62,3913
21.25,3936
21.87,3955
22.5,3989
23.12,3999
23.75,4018
24.37,4018
25,4062
25.62,4079
26.25,4104
26.87,4132
27.5,4165
28.12,4176
28.75,4205
29.37,4233
30,4244
30.62,4281
31.25,4334
31.87,4371
32.5,4383
33.12,4416
33.75,4470
34.37,4501
35,4434
35.62,4373
36.25,4307
36.87,4244
37.5,4170
38.12,4135
38.75,4077
39.37,4012
40,3967
40.62,3915
41.25,3867
41.87,3821
42.5,3774
43.12,3745
43.75,3694
44.37,3642
45,3615
45.62,3566
46.25,3532
46.87,3504
47.5,3478
48.12,3427
48.75,3397
49.37,3365
50,3342
50.62,3313
51.25,3293
51.87,3269
52.5,3232
53.12,3213
53.75,3179
54.37,3155
55,3129
55.62,3109
56.25,3082
56.87,3060
57.5,3038
58.12,3026
58.75,3002
59.37,2994
60,2961
60.62,2953
61.25,2938
61.87,2919
62.5,2892
63.12,2883
63.75,2866
64.37,2847
65,2842
65.62,2827
66.25,2807
66.87,2794
67.5,2788
68.12,2769
68.75,2752
69.37,2747
70,2741
70.62,2734
71.25,2728
71.87,2711
72.5,2702
73.12,2696
73.75,2683
74.37,2685
75,2672
75.62,2674
76.25,2658
76.87,2652
77.5,2648
78.12,2642
78.75,2637
79.37,2628
80,2632
80.62,2629
81.25,2621
81.87,2621
82.5,2607
83.12,2606
83.75,2608
84.37,2605
85,2600
85.62,2600
86.25,2601
86.87,2601
87.5,2599
88.12,2595
88.75,2598
89.37,2595
90,2601
90.62,2602
91.25,2604
91.87,2598
92.5,2601
93.12,2601
93.75,2606
94.37,2607
95,2615
95.62,2619
96.25,2623
96.87,2626
97.5,2635
98.12,2639
98.75,2636
99.37,2648
100,2655
100.62,2654
101.25,2667
101.87,2671
102.5,2679
103.12,2689
103.75,2705
104.37,2701
105,2715
105.62,2726
106.25,2736
106.87,2738
107.5,2750
108.12,2762
108.75,2779
109.37,2788
110,2790
110.62,2807
111.25,2821
111.87,2842
112.5,2848
113.12,2871
113.75,2884
114.37,2899
115,2916
115.62,2930
116.25,2936
116.87,2970
117.5,2977
118.12,3004
118.75,3019
119.37,3029
120,3002
120.62,3004
121.25,3005
121.87,3008
122.5,2950
123.12,2901
123.75,2847
124.37,2815
125,2758
125.62,2720
126.25,2684
126.87,2649
127.5,2615
128.12,2573
128.75,2534
129.37,2509
130,2471
130.62,2443
131.25,2418
131.87,2384
132.5,2364
133.12,2329
133.75,2303
135,2281
135.62,2249
136.25,2239
136.87,2213
137.5,2183
138.12,2175
138.75,2150
139.37,2121
140,2106
140.62,2090
141.25,2077
141.87,2052
142.5,2037
143.12,2018
143.75,1999
144.37,1986
145,1971
145.62,1959
146.25,1943
146.87,1928
147.5,1920
148.12,1899
148.75,1890
149.37,1873
150,1861
150.62,1854
151.25,1841
151.87,1829
152.5,1820
153.12,1809
153.75,1800
154.37,1789
155,1784
155.62,1773
156.25,1764
156.87,1756
157.5,1749
158.12,1736
158.75,1733
159.37,1723
160,1720
160.62,1716
161.25,1707
161.87,1698
162.5,1692
163.12,1689
163.75,1681
164.37,1680
165,1676
165.62,1670
166.25,1663
166.87,1663
167.5,1661
168.12,1651
168.75,1651
169.37,1646
170,1643
170.62,1639
171.25,1640
171.87,1636
172.5,1631
173.12,1631
173.75,1628
174.37,1627
175,1628
175.62,1627
176.25,1626
176.87,1625
177.5,1620
178.12,1625
178.75,1623
180,1626
180.62,1621
181.25,1624
181.87,1627
182.5,1626
183.12,1627
183.75,1629
184.37,1630
185,1633
185.62,1637
186.25,1640
186.87,1640
187.5,1645
188.12,1646
188.75,1652
189.37,1658
190,1659
190.62,1663
191.25,1670
191.87,1670
192.5,1677
193.12,1681
193.75,1687
194.37,1688
195,1695
195.62,1705
196.25,1710
196.87,1715
197.5,1722
198.12,1728
198.75,1735
199.37,1752
200,1754
200.62,1760
201.25,1772
201.87,1785
202.5,1792
203.12,1798
203.75,1808
204.37,1822
205,1828
205.62,1841
206.25,1851
206.87,1861
207.5,1876
208.12,1888
208.75,1896
209.37,1915
210,1926
210.62,1941
211.25,1951
211.87,1963
212.5,1986
213.12,2000
213.75,2011
214.37,2033
215,2044
215.62,2059
216.25,2076
216.87,2100
217.5,2115
218.12,2137
218.75,2149
219.37,2177
220,2193
220.62,2219
221.25,2241
221.87,2272
222.5,2287
