0,2824
0.59,2826
1.18,2826
1.77,2829
2.36,2834
2.96,2829
3.55,2838
4.14,2845
4.73,2847
5.32,2853
5.92,2867
6.51,2865
7.1,2873
7.69,2871
8.28,2887
8.88,2894
9.47,2902
10.06,2901
10.65,2917
11.25,2928
11.84,2933
12.43,2947
13.02,2947
13.61,2959
14.21,2971
14.8,2983
15.39,2990
15.98,3011
16.57,3015
17.17,3029
17.76,3047
18.35,3064
18.94,3079
19.53,3083
20.13,3106
20.72,3125
21.31,3132
21.9,3146
22.5,3167
23.09,3185
23.68,3200
24.27,3228
24.86,3246
25.46,3256
26.05,3278
26.64,3305
27.23,3310
27.82,3341
28.42,3363
29.01,3376
29.6,3396
30.19,3420
30.78,3454
31.38,3470
31.97,3501
32.56,3529
33.15,3566
33.75,3607
34.34,3625
34.93,3647
35.52,3689
36.11,3791
36.71,3814
37.3,3890
37.89,4079
42.63,3973
43.22,4366
43.81,4331
45,4533
50.32,3038
50.92,5400
51.51,5110
52.1,5216
55.06,6938
55.65,5819
56.25,5864
56.84,5949
57.43,5997
58.02,6077
58.61,6212
59.21,6331
59.8,6363
60.39,6326
60.98,6310
61.57,6263
62.17,6243
62.76,6192
63.35,6192
63.94,6171
64.53,6127
65.13,6073
65.72,6077
66.31,6041
66.9,6033
67.5,6019
68.09,5967
68.68,5958
69.27,5967
69.86,5928
70.46,5915
71.05,5898
71.64,5877
72.23,5869
72.82,5873
73.42,5835
74.01,5827
74.6,5823
75.19,5794
75.78,5810
76.38,5781
76.97,5760
77.56,5760
78.15,5743
78.75,5739
79.34,5743
79.93,5747
80.52,5714
81.11,5726
81.71,5731
82.3,5726
82.89,5731
83.48,5722
84.07,5718
84.67,5706
85.26,5718
85.85,5702
86.44,5718
87.03,5714
87.63,5697
88.22,5714
88.81,5722
90,5722
90.59,5743
91.18,5739
91.77,5743
92.36,5743
92.96,5739
93.55,5768
94.14,5747
94.73,5773
95.32,5785
95.92,5902
96.51,6046
97.1,6217
97.69,6310
98.28,6435
98.88,6625
99.47,12294
100.06,12365
100.65,12365
101.25,12365
101.84,12383
102.43,12450
103.02,12427
103.61,5962
104.21,6028
104.8,6033
105.39,6059
105.98,6059
